(2, 10)	(2, 20)	0.187000
(2, 10)	(2, 30)	0.392000
(2, 10)	(2, 40)	0.013000
(2, 10)	(2, 60)	0.001000
(2, 10)	(2, 70)	0.000000
(2, 10)	(2, 80)	0.000000
(2, 10)	(2, 160)	0.000000
(2, 10)	(2, 170)	0.004000
(2, 20)	(2, 30)	0.242000
(2, 20)	(2, 40)	0.029000
(2, 20)	(2, 60)	0.001000
(2, 20)	(2, 70)	0.000000
(2, 20)	(2, 80)	0.000000
(2, 20)	(2, 160)	0.000000
(2, 20)	(2, 170)	0.001000
(2, 30)	(2, 40)	1.000000
(2, 30)	(2, 60)	0.011000
(2, 30)	(2, 70)	0.000000
(2, 30)	(2, 80)	0.000000
(2, 30)	(2, 160)	0.000000
(2, 30)	(2, 170)	0.013000
(2, 40)	(2, 60)	0.973000
(2, 40)	(2, 70)	0.001000
(2, 40)	(2, 80)	0.000000
(2, 40)	(2, 160)	0.000000
(2, 40)	(2, 170)	0.325000
(2, 60)	(2, 70)	0.001000
(2, 60)	(2, 80)	0.000000
(2, 60)	(2, 160)	0.000000
(2, 60)	(2, 170)	0.040000
(2, 70)	(2, 80)	0.000000
(2, 70)	(2, 160)	0.000000
(2, 70)	(2, 170)	0.001000
(2, 80)	(2, 160)	0.000000
(2, 80)	(2, 170)	0.000000
(2, 160)	(2, 170)	0.000000
significant	24/36	(cutoff: 0.001389)
