(1, 10, 8)	(1, 50, 10)	0.000000
(1, 10, 8)	(1, 10, 760)	0.000000
(1, 10, 8)	(1, 10, 490)	0.000000
(1, 10, 8)	(1, 20, 58)	0.000000
(1, 10, 8)	(1, 10, 238)	0.000000
(1, 10, 8)	(1, 25, 40)	0.000000
(1, 10, 8)	(1, 10, 150)	0.235000
(1, 10, 8)	(1, 20, 120)	0.000000
(1, 10, 8)	(1, 10, 287)	0.393000
(1, 10, 8)	(1, 20, 5)	0.101000
(1, 10, 8)	(1, 10, 10)	0.234000
(1, 10, 10)	(1, 10, 150)	0.446000
(1, 10, 150)	(1, 10, 238)	0.000000
(1, 10, 10)	(1, 10, 490)	0.000000
(1, 10, 10)	(1, 10, 760)	0.000000
(1, 10, 10)	(1, 10, 238)	0.000000
(1, 10, 150)	(1, 10, 490)	0.000000
(1, 10, 10)	(1, 20, 58)	0.003000
(1, 10, 10)	(1, 25, 40)	0.000000
(1, 10, 10)	(1, 50, 10)	0.000000
(1, 10, 10)	(1, 10, 287)	0.104000
(1, 10, 10)	(1, 20, 120)	0.000000
(1, 10, 150)	(1, 10, 760)	0.000000
(1, 10, 150)	(1, 10, 287)	0.173000
(1, 10, 150)	(1, 20, 58)	0.004000
(1, 10, 150)	(1, 50, 10)	0.000000
(1, 10, 10)	(1, 20, 5)	0.000000
(1, 10, 238)	(1, 10, 760)	0.012000
(1, 10, 238)	(1, 10, 490)	0.018000
(1, 10, 150)	(1, 20, 120)	0.000000
(1, 10, 150)	(1, 25, 40)	0.000000
(1, 10, 238)	(1, 20, 58)	0.001000
(1, 10, 150)	(1, 20, 5)	0.000000
(1, 10, 238)	(1, 50, 10)	0.000000
(1, 10, 238)	(1, 10, 287)	0.000000
(1, 10, 238)	(1, 20, 120)	0.000000
(1, 10, 238)	(1, 25, 40)	0.000000
(1, 10, 490)	(1, 10, 760)	0.002000
(1, 10, 287)	(1, 10, 490)	0.001000
(1, 10, 287)	(1, 10, 760)	0.000000
(1, 10, 238)	(1, 20, 5)	0.000000
(1, 10, 287)	(1, 20, 58)	0.020000
(1, 10, 490)	(1, 20, 58)	0.006000
(1, 10, 490)	(1, 50, 10)	0.000000
(1, 10, 287)	(1, 20, 120)	0.000000
(1, 10, 490)	(1, 20, 120)	0.027000
(1, 10, 287)	(1, 50, 10)	0.000000
(1, 10, 287)	(1, 25, 40)	0.000000
(1, 10, 490)	(1, 25, 40)	0.194000
(1, 10, 760)	(1, 20, 58)	0.000000
(1, 10, 760)	(1, 50, 10)	0.000000
(1, 10, 760)	(1, 25, 40)	0.012000
(1, 10, 490)	(1, 20, 5)	0.000000
(1, 10, 760)	(1, 20, 120)	0.034000
(1, 10, 287)	(1, 20, 5)	0.000000
(1, 20, 58)	(1, 50, 10)	0.000000
(1, 10, 760)	(1, 20, 5)	0.000000
(1, 20, 58)	(1, 25, 40)	0.002000
(1, 20, 58)	(1, 20, 120)	0.031000
(1, 25, 40)	(1, 50, 10)	0.000000
(1, 20, 120)	(1, 50, 10)	0.000000
(1, 20, 5)	(1, 50, 10)	0.000000
(1, 20, 120)	(1, 25, 40)	0.001000
(1, 20, 5)	(1, 20, 58)	0.000000
(1, 20, 5)	(1, 20, 120)	0.000000
(1, 20, 5)	(1, 25, 40)	0.000000
significant	43/66	(cutoff: 0.000758)
