(2, 10, 25)	(2, 40, 70)	0.000000
(2, 10, 25)	(2, 30, 110)	0.000000
(2, 10, 25)	(2, 80, 10)	0.000000
(2, 10, 25)	(2, 30, 29)	0.000000
(2, 10, 25)	(2, 40, 128)	0.000000
(2, 10, 25)	(2, 40, 30)	0.000000
(2, 10, 25)	(2, 30, 42)	0.004000
(2, 10, 25)	(2, 40, 10)	0.000000
(2, 30, 29)	(2, 30, 110)	0.449000
(2, 10, 25)	(2, 30, 30)	0.001000
(2, 30, 29)	(2, 40, 70)	0.011000
(2, 30, 29)	(2, 30, 42)	0.010000
(2, 30, 29)	(2, 40, 30)	0.004000
(2, 10, 25)	(2, 40, 50)	0.000000
(2, 30, 29)	(2, 40, 128)	0.000000
(2, 30, 29)	(2, 40, 10)	0.005000
(2, 30, 29)	(2, 30, 30)	0.001000
(2, 30, 29)	(2, 80, 10)	0.651000
(2, 10, 25)	(2, 60, 120)	0.000000
(2, 30, 29)	(2, 40, 50)	0.001000
(2, 30, 30)	(2, 30, 110)	0.000000
(2, 30, 30)	(2, 30, 42)	0.033000
(2, 30, 30)	(2, 40, 70)	0.000000
(2, 30, 30)	(2, 40, 30)	0.009000
(2, 30, 30)	(2, 40, 10)	0.000000
(2, 30, 30)	(2, 40, 128)	0.000000
(2, 30, 29)	(2, 60, 120)	0.001000
(2, 30, 42)	(2, 30, 110)	0.000000
(2, 10, 25)	(2, 60, 40)	0.000000
(2, 30, 42)	(2, 40, 70)	0.018000
(2, 30, 30)	(2, 40, 50)	0.005000
(2, 30, 30)	(2, 80, 10)	0.003000
(2, 30, 42)	(2, 40, 30)	0.178000
(2, 30, 42)	(2, 40, 128)	0.000000
(2, 30, 42)	(2, 40, 10)	0.063000
(2, 30, 42)	(2, 80, 10)	0.001000
(2, 30, 110)	(2, 40, 70)	0.077000
(2, 30, 110)	(2, 40, 30)	0.003000
(2, 30, 42)	(2, 40, 50)	0.006000
(2, 30, 110)	(2, 40, 128)	0.009000
(2, 30, 110)	(2, 40, 10)	0.004000
(2, 30, 29)	(2, 60, 40)	0.000000
(2, 30, 30)	(2, 60, 120)	0.000000
(2, 30, 110)	(2, 80, 10)	0.363000
(2, 30, 110)	(2, 40, 50)	0.002000
(2, 30, 42)	(2, 60, 120)	0.000000
(2, 40, 10)	(2, 40, 30)	0.082000
(2, 40, 10)	(2, 40, 70)	0.028000
(2, 40, 10)	(2, 40, 128)	0.000000
(2, 30, 30)	(2, 60, 40)	0.000000
(2, 40, 10)	(2, 80, 10)	0.013000
(2, 40, 30)	(2, 40, 70)	0.023000
(2, 30, 110)	(2, 60, 120)	0.473000
(2, 40, 10)	(2, 40, 50)	0.002000
(2, 40, 30)	(2, 40, 128)	0.000000
(2, 30, 42)	(2, 60, 40)	0.011000
(2, 40, 30)	(2, 80, 10)	0.044000
(2, 40, 30)	(2, 40, 50)	0.199000
(2, 40, 10)	(2, 60, 120)	0.000000
(2, 40, 70)	(2, 40, 128)	0.053000
(2, 40, 50)	(2, 40, 70)	0.004000
(2, 40, 50)	(2, 40, 128)	0.000000
(2, 30, 110)	(2, 60, 40)	0.004000
(2, 40, 70)	(2, 80, 10)	0.825000
(2, 40, 50)	(2, 80, 10)	0.004000
(2, 40, 30)	(2, 60, 120)	0.000000
(2, 40, 128)	(2, 80, 10)	0.436000
(2, 40, 10)	(2, 60, 40)	0.012000
(2, 40, 50)	(2, 60, 120)	0.000000
(2, 40, 70)	(2, 60, 120)	0.301000
(2, 40, 30)	(2, 60, 40)	0.414000
(2, 40, 128)	(2, 60, 120)	0.004000
(2, 60, 120)	(2, 80, 10)	0.097000
(2, 40, 70)	(2, 60, 40)	0.016000
(2, 40, 50)	(2, 60, 40)	0.000000
(2, 40, 128)	(2, 60, 40)	0.000000
(2, 60, 40)	(2, 80, 10)	0.063000
(2, 60, 40)	(2, 60, 120)	0.000000
significant	30/78	(cutoff: 0.000641)
