20-5	41.680000
40-5	44.980000
50-9	53.440000
60-5	45.980000
70-9	55.480000
80-5	44.360000
100-10	59.840000
100-11	61.660000
100-12	64.980000
100-5	41.040000
100-9	59.140000
150-5	49.320000
200-10	63.140000
200-11	63.200000
200-12	67.300000
200-7	56.340000
200-9	60.780000
225-5	44.860000
250-7	57.880000
300-6	53.240000
400-10	66.240000
400-11	66.080000
400-12	71.320000
400-9	67.580000
600-10	65.700000
600-11	68.000000
600-12	70.700000
600-9	67.260000
