20-5	30.540000
40-5	28.200000
50-9	41.060000
60-5	25.200000
70-9	41.040000
80-5	25.020000
100-10	43.680000
100-11	45.540000
100-12	44.980000
100-5	26.240000
100-9	40.040000
150-5	24.540000
200-10	42.400000
200-11	44.660000
200-12	44.520000
200-7	31.300000
200-9	37.200000
225-5	21.060000
250-7	31.100000
300-6	29.880000
400-10	39.200000
400-11	41.940000
400-12	47.560000
400-9	37.440000
600-10	37.040000
600-11	40.400000
600-12	41.040000
600-9	34.400000
